"access_code","access_days_time","date_last_confirmed","fuel_type_code","id","open_date","restricted_access","station_name","facility_type","latitude","longitude","city","state","street_address","zip","county"
"public",NA,"2023-05-06","ELEC",195171,"2016-02-25",NA,"Cumberland Sleep Inn & Suites",NA,39.672099,-78.71572,"Cumberland","MD","13320 Ali Ghan Road Northeast","21502","Allegany County"
"public",NA,"2023-05-06","ELEC",195178,"2012-01-31",NA,"Mount Washington Campus",NA,39.37009,-76.65547,"Baltimore","MD","5801 Smith Avenue, Suite 1100","21209","Baltimore County"
"public",NA,"2023-05-05","ELEC",195180,"2013-12-04",NA,"MedStar Good Samaritan Hospital",NA,39.358132,-76.587358,"Baltimore","MD","5601 Loch Raven Blvd","21239","Baltimore City"
"public",NA,"2023-05-05","ELEC",195181,"2011-10-25",NA,"Walgreens - Clarksville, MD #10539",NA,39.209188,-76.941111,"Clarksville","MD","12400 Auto Drive","21029","Howard County"
"public",NA,"2023-05-05","ELEC",195182,"2011-11-03",NA,"UMBC - Stadium Lot",NA,39.253321,-76.705762,"Baltimore","MD","Stadium Lot behind Warehouse, Hilltop Circle & Poplar Ave","21250","Baltimore County"
"public",NA,"2023-05-06","ELEC",195183,"2011-06-03",NA,"Parcel B - 650 S. Exeter St. Garage",NA,39.28365,-76.600501,"Baltimore","MD","650 South Exeter Street","21202","Baltimore City"
"public",NA,"2023-05-06","ELEC",195187,"2019-12-19",NA,"Maple Lawn 9",NA,39.152005,-76.903542,"Fulton","MD","8120 Maple Lawn Boulevard","20759","Howard County"
"public","24 hours daily","2023-05-06","ELEC",195190,"2015-10-14",NA,"Park Potomac HOA",NA,39.060186,-77.158701,"Potomac","MD","12500 Park Potomac Ave.","20854","Montgomery County"
"public",NA,"2023-05-06","ELEC",195191,"2021-09-05",NA,"Park Potomac Building D",NA,39.059616,-77.157087,"Potomac","MD","12435 Park Potomac Ave.","20854","Montgomery County"
"public",NA,"2023-05-06","ELEC",195192,"2020-07-23",NA,"J H @ Parkway",NA,39.173997,-76.730352,"Hanover","MD","7231 Parkway Drive
Suite 100","21076","Anne Arundel County"
"public",NA,"2023-05-06","ELEC",195194,"2018-01-24",NA,"Annapolis Junction-10170",NA,39.124087,-76.793966,"Annapolis Junction","MD","10170 Junction Drive","20701","Howard County"
"public",NA,"2023-05-06","ELEC",195197,"2021-09-05",NA,"The Pearl",NA,38.991321,-77.033848,"Silver Spring","MD","180 High Park Ln","20910","Montgomery County"
"public",NA,"2023-05-06","ELEC",195198,"2018-01-24",NA,"197 5 Story",NA,39.095502,-76.629707,"Millersville","MD","231 Najoles Road","21108","Anne Arundel County"
"public",NA,"2023-05-06","ELEC",195201,"2019-04-10",NA,"HLSB, Parking Lot M",NA,39.049069,-76.516773,"Arnold","MD","101 College Parkway","21012","Anne Arundel County"
"public",NA,"2023-05-06","ELEC",195207,"2011-11-22",NA,"Walgreens - Waldorf, MD #9032",NA,38.602321,-76.904329,"Waldorf","MD","25 High Street","20602","Charles County"
"public",NA,"2023-05-06","ELEC",195262,"2021-09-05",NA,"Annapolis Corporate-181",NA,38.977829,-76.560058,"Annapolis","MD","181 Harry S Truman Parkway","21401","Anne Arundel County"
"public",NA,"2023-05-05","ELEC",195328,"2015-01-09",NA,"MOM's Organic Market - Frederick",NA,39.375919,-77.412834,"Frederick","MD","5273 Buckeystown Pike","21704","Frederick County"
"public",NA,"2023-05-05","ELEC",195333,"2011-07-26",NA,"SHA - Hartford County",NA,39.483421,-76.247386,"Belcamp","MD","1400 Belcamp Road","21017","Harford County"
"public",NA,"2023-05-05","ELEC",195334,"2012-03-15",NA,"Howard County Government - Dorsey Building",NA,39.236994,-76.827476,"Columbia","MD","9250 Bendix Rd.","21045","Howard County"
"public",NA,"2023-05-06","ELEC",195335,"2019-12-10",NA,"Hawthorn Center",NA,39.207199,-76.883777,"Columbia","MD","6175 Sunny Spring","21044","Howard County"
"public",NA,"2023-05-06","ELEC",195336,"2017-01-10",NA,"Gaithersburg",NA,39.113414,-77.184517,"Gaithersburg","MD","10 Upper Rock Circle","20850","Montgomery County"
"public",NA,"2023-05-05","ELEC",195340,"2020-11-27",NA,"Wildwood Medical Center",NA,39.076064,-77.137236,"Bethesda","MD","10401 Old Georgetown Road","20814","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",195341,"2016-10-06",NA,"Skybridge Towers",NA,39.029451,-77.137298,"Bethesda","MD","6720 Rockledge Drive","20817","Montgomery County"
"public",NA,"2023-05-05","ELEC",195350,"2012-02-23",NA,"Knighton Garage",NA,38.976809,-76.499388,"Annapolis","MD","1-A Colonial Avenue","21401","Anne Arundel County"
"public",NA,"2023-05-05","ELEC",195400,"2011-11-24",NA,"Main SEMA Location",NA,38.956993,-76.7078,"Bowie","MD","4961 Tesla Drive","20715","Prince George's County"
"public",NA,"2023-05-06","ELEC",195444,"2019-04-10",NA,"Hickory Parking Garage",NA,39.536865,-76.347909,"Bel Air","MD","16 South Hickory Avenue","21014","Harford County"
"public",NA,"2023-05-05","ELEC",195445,"2020-12-08",NA,"Walgreens - Bel Air, MD #12748",NA,39.541676,-76.330076,"Bel Air","MD","1201 East Churchville Rd","21014","Harford County"
"public",NA,"2023-05-06","ELEC",195447,"2016-12-29",NA,"MOM's Organic Market - Timonium",NA,39.430791,-76.623279,"Lutherville Timonium","MD","20 West Ridgely Road","21093","Baltimore County"
"public",NA,"2023-05-05","ELEC",195448,"2011-12-30",NA,"IVT Shops at Town Center Germantown LLC",NA,39.180739,-77.266272,"Germantown","MD","19718 Germantown Road","20874","Montgomery County"
"public",NA,"2023-05-06","ELEC",195449,"2020-11-27",NA,"Middlebrook Square Shopping Ctr",NA,39.179254,-77.239437,"Germantown","MD","11500 Middlebrook Road","20876","Montgomery County"
"public",NA,"2023-05-05","ELEC",195451,"2013-12-27",NA,"Union Wharf",NA,39.28121,-76.588695,"Baltimore","MD","915 S. Wolfe Street","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",195452,"2016-10-03",NA,"Fallsgrove Plaza",NA,39.10114,-77.190535,"Rockville","MD","14995 Shady Grove Road","20850","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",195453,"2011-10-03",NA,"McHenry Row - West Garage",NA,39.269273,-76.600204,"Baltimore","MD","1630 Whetstone Way","21230","Baltimore City"
"public",NA,"2023-05-06","ELEC",195455,"2019-08-27",NA,"8840 Stanford Blvd",NA,39.189604,-76.815195,"Columbia","MD","8840 Stanford Boulevard","21045","Howard County"
"public",NA,"2023-05-05","ELEC",195456,"2017-08-28",NA,"2000 Tower Oaks",NA,39.066178,-77.153254,"Rockville","MD","2000 Tower Oaks Blvd","20852","Montgomery County"
"public",NA,"2023-05-06","ELEC",195462,"2021-09-07",NA,"Horn Point Marina",NA,38.969882,-76.47619,"Annapolis","MD","105 Eastern Ave","21403","Anne Arundel County"
"public","24 hours daily","2023-05-05","ELEC",195464,"2014-09-16",NA,"Community Resources",NA,38.536855,-76.584724,"Prince Frederick","MD","30 Church Street","20678","Calvert County"
"public",NA,"2023-05-06","ELEC",195512,"2020-08-28",NA,"Dulaney Center Parking Garage",NA,39.406849,-76.599635,"Towson","MD","855 Southerly Road","21204","Baltimore County"
"public",NA,"2023-05-06","ELEC",195514,"2011-11-23",NA,"Walgreens - Baltimore, MD #5331",NA,39.354115,-76.756714,"Baltimore","MD","8050 Liberty Rd","21244","Baltimore County"
"public",NA,"2023-05-05","ELEC",195515,"2013-09-24",NA,"H.C.L.P.  WRP",NA,39.125561,-76.812614,"Savage","MD","8900 Greenwood Place","20763","Howard County"
"public",NA,"2023-05-06","ELEC",195585,"2021-09-08",NA,"Cromwell Center",NA,39.402871,-76.573887,"Towson","MD","810 Gleneagles Court","21286","Baltimore County"
"public",NA,"2023-05-05","ELEC",195588,"2018-04-16",NA,"Ashland Garage Level 6",NA,39.301179,-76.59018,"Baltimore","MD","900 North Washington Street","21205","Baltimore City"
"public",NA,"2023-05-05","ELEC",195589,"2011-11-28",NA,"Ashland Garage",NA,39.300374,-76.589711,"Baltimore","MD","900 N Washington St","21213","Baltimore City"
"public",NA,"2023-05-06","ELEC",195590,"2021-09-08",NA,"Washington Blvd",NA,39.111969,-77.191232,"Gaithersburg","MD","9711 Washingtonian Boulevard","20878","Montgomery County"
"public",NA,"2023-05-05","ELEC",195592,"2020-11-27",NA,"Twin Oaks Shopping Center",NA,39.093098,-77.152885,"Rockville","MD","711 Hungerford Drive","20850","Montgomery County"
"public",NA,"2023-05-05","ELEC",195593,"2018-01-24",NA,"Maple Lawn 10 - 8110",NA,39.152577,-76.902813,"Fulton","MD","8110 Maple Lawn Boulevard","20759","Howard County"
"public","24 hours daily","2023-05-06","ELEC",195594,"2021-09-08",NA,"Maple Lawn",NA,39.149586,-76.905625,"Fulton","MD","8160 Maple Lawn Blvd","20759","Howard County"
"public",NA,"2023-05-06","ELEC",195595,"2020-11-27",NA,"HTMI LLC",NA,39.076064,-77.137236,"Rockville","MD","838 Rockville Pike","20850","Montgomery County"
"public",NA,"2023-05-05","ELEC",195596,"2018-05-02",NA,"Jessup",NA,39.169592,-76.785947,"Jessup","MD","7351 Assateague Drive
#190","20794","Howard County"
"public",NA,"2023-05-05","ELEC",195597,"2019-09-06",NA,"Catalent Biologics / Paragon Gene Therapy",NA,39.150081,-76.701751,"Harmans","MD","7555 Harmans Rd","21077","Anne Arundel County"
"public",NA,"2023-05-06","ELEC",195599,"2016-05-20",NA,"Promenade Towers",NA,39.016715,-77.106924,"Bethesda","MD","5225 Pooks Hill Road","20814","Montgomery County"
"public",NA,"2023-05-05","ELEC",195601,"2011-09-21",NA,"Turner Hall Visitor Center",NA,38.986111,-76.936775,"College Park","MD","1201 Turner Hall","20742","Prince George's County"
"public",NA,"2023-05-05","ELEC",195602,"2011-09-21",NA,"Patapsco Building",NA,38.977072,-76.924651,"College Park","MD","5201 Paint Branch Parkway","20740","Prince George's County"
"public",NA,"2023-05-06","ELEC",195603,"2019-10-29",NA,"PRA",NA,38.969083,-76.91845,"Riverdale Park","MD","6600 Kenilworth Avenue","20737","Prince George's County"
"public",NA,"2023-05-06","ELEC",195607,"2021-09-08",NA,"Courtyard by Marriott Bowie",NA,38.962643,-76.712979,"Bowie","MD","16800 Science DR","20715","Prince George's County"
"public",NA,"2023-05-06","ELEC",195611,"2011-05-13",NA,"Chesapeake Bay Foundation - Covered Parking",NA,38.934479,-76.464282,"Annapolis","MD","6 Herndon Ave","21403","Anne Arundel County"
"public",NA,"2023-05-05","ELEC",195612,"2016-04-01",NA,"Horn Point Lab",NA,38.584964,-76.137861,"Cambridge","MD","2020 Horns Point Rd","21613","Dorchester County"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",195703,"2021-09-03",FALSE,"Elkridge Corners Shopping Center",NA,39.2073505,-76.7290625,"Elkridge","MD","7280 Montgomery Road","21227","Howard County"
"public","24 hours daily","2021-11-04","ELEC",195792,"2021-08-14",FALSE,"Circuit Court of Howard County","MUNI_GOV",39.2368018987123,-76.8283724281407,"Ellicott City","MD","9250 Judicial Way Suit 1900","21043","Howard County"
"public","24 hours daily","2023-05-06","ELEC",195823,"2021-09-11",NA,"THE SHIRLEY THE SHIRLEY",NA,39.09914,-76.70613,"Odenton","MD","2005 Town Center Blvd","21113","Anne Arundel County"
"public",NA,"2023-05-05","ELEC",195872,"2021-09-14",NA,"Country Inn & Suites by Radisson - Baltimore North",NA,39.3396817,-76.4812393,"Rosedale","MD","8825 Yellow Brick Road","21237","Baltimore County"
"public",NA,"2023-05-06","ELEC",195982,"2020-03-19",NA,"The Met",NA,39.406996,-76.781951,"Owings Mills","MD","10500 Grand Central Avenue","21117","Baltimore County"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",196035,"2021-09-10",FALSE,"The Gardens Ice House",NA,39.0790345,-76.921111,"Laurel","MD","13800 Old Gunpowder Road","20707","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",196184,"2021-09-22",NA,"Pepco - Colmar Manor - Town Lot",NA,38.935074,-76.948502,"Colmar Manor","MD","40th Avenue & Newark Road","20722","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",196185,"2021-09-22",NA,"Pepco - Colmar Manor - KFC Lot",NA,38.93574,-76.947637,"Colmar Manor","MD","3613 40th Place","20722","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",196236,"2021-09-23",NA,"DPL - Westover Athletic Complex",NA,38.12829,-75.70333,"Westover","MD","30290 Sam Barnes Rd.","21871","Somerset County"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",196253,"2021-09-23",FALSE,"Amazon Fresh Chevy Chase",NA,38.962824687,-77.084454964,"Chevy Chase","MD","5463 Wisconsin Ave.","20815","Montgomery County"
"public",NA,"2023-05-06","ELEC",196388,"2021-06-23",NA,"Kaiser - Bowie Medical Office Building",NA,38.964867,-76.786475,"Bowie","MD","5404 Hillmeade Road","20720","Prince George's County"
"public",NA,"2023-05-05","ELEC",196472,"2021-09-29",NA,"Inner Harbor",NA,39.280452,-76.605982,"Baltimore","MD","801 Key Highway","21230","Baltimore City"
"public","24 hours daily; for Tesla use only","2022-10-03","ELEC",196522,"2021-09-25",NA,"Wawa - Tesla Supercharger","GAS_STATION",38.93635,-76.56766,"Edgewater","MD","3166 Solomon's Island Road","21037","Anne Arundel County"
"private","24 hours daily","2021-10-12","ELEC",196882,"2021-09-21",NA,"NAD","FED_GOV",39.289201,-76.617497,"Baltimore","MD","2 Hopkins Pl","21201","Baltimore City"
"private","24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging","2021-10-12","ELEC",196883,"2021-09-21",NA,"Woodland","FED_GOV",39.099275,-76.848306,"Laurel","MD",NA,"20724","Prince George's County"
"private","24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging","2021-10-12","ELEC",196884,"2021-09-21",NA,"NPS NCRO: Conococheague","NATL_PARK",39.594402,-77.817561,"Williamsport","MD","118 E Sunset Ave","21795","Washington County"
"public",NA,"2023-05-06","ELEC",197055,"2021-07-27",NA,"Crossroads Professional Building",NA,38.987501,-76.988543,"Takoma Park","MD","7676 New Hampshire Ave","20912","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",197143,"2021-10-06",NA,"DPL - Salisbury University Guerrieri Stud Union",NA,38.076412,-75.570288,"Salisbury","MD","1101 Camden Ave","21801","Worcester County"
"public","24 hours daily","2023-05-06","ELEC",197388,"2021-10-08",NA,"HAMPTON INN HAMPTON INN",NA,39.157465,-77.219302,"Gaithersburg","MD","960 N Frederick Rd","20879","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",197410,"2021-10-08",NA,"DPL - Denton Municipal Parking Lot",NA,38.886787,-75.831079,"Denton","MD","North 3rd and Gay Street","21629","Caroline County"
"public","24 hours daily","2023-05-06","ELEC",197567,"2021-10-09",NA,"DPL - Pocomoke Farmers Market",NA,38.076412,-75.570288,"Pocomoke","MD","3 Market St","21851","Worcester County"
"public","24 hours daily","2023-05-06","ELEC",197568,"2021-10-09",NA,"DPL - Salisbury University Academic Commons",NA,38.345884,-75.603614,"Salisbury","MD","1101 Camden Ave","21801","Wicomico County"
"public","24 hours daily","2023-05-06","ELEC",197791,"2021-10-15",NA,"BGE-Chesapeake Beach",NA,38.693894,-76.534237,"Chesapeake Beach","MD","8200 Bayside Rd","20732","Calvert County"
"public","24 hours daily","2023-05-06","ELEC",197850,"2021-10-16",NA,"Pepco - Forest Heights Community Park",NA,38.815142,-76.999036,"Forest Heights","MD","5433 Sachem Dr.","20745","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",197875,"2021-10-18",NA,"KEY STATIONS STATION 1",NA,39.424962,-77.460874,"Frederick","MD","1405 Key Pkwy","21702","Frederick County"
"public","24 hours daily","2023-05-06","ELEC",197896,"2021-10-19",NA,"BGE - BCPL Cockeysville",NA,39.460357,-76.631438,"Cockeysville","MD","9833 Greenside Dr","21030","Baltimore County"
"public",NA,"2023-05-06","ELEC",198018,"2021-10-19",NA,"7825 Elkridge",NA,39.180561,-76.775657,"Elkridge","MD","7825 Mistletoe Dr.","21075","Howard County"
"public",NA,"2023-05-06","ELEC",198035,"2021-08-20",NA,"Fairfield Inn and Suites Hagerstown",NA,39.603212,-77.688473,"Hagertown","MD","89 All Star Court","21740","Washington County"
"public","24 hours daily","2023-05-06","ELEC",199103,"2021-10-26",NA,"DPL - Galena Town Hall",NA,39.34053,-75.878199,"Galena","MD","101 South Main Street","21635","Kent County"
"public","24 hours daily","2023-05-06","ELEC",199104,"2021-10-26",NA,"Pepco - Clinton Park and Ride",NA,38.766034,-76.885081,"Clinton","MD","9000 Stuart Lane","20735","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",199189,"2021-10-27",NA,"Target T1045 (Owings Mills, MD)",NA,39.4335,-76.79785,"Owings Mills","MD","11200 Reisterstown Rd","21117","Baltimore County"
"public",NA,"2023-05-05","ELEC",199262,"2021-10-27",NA,"JBG - Security Lane - Rockville MD",NA,39.041786,-77.111975,"Rockville","MD","5515 Security Lane","20852","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",199441,"2021-10-29",NA,"SMECO - Charles Co Courthouse",NA,38.532178,-76.978862,"La Plata","MD","200 Charles St","20646","Charles County"
"public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm","2023-05-06","ELEC",199558,"2021-10-26",FALSE,"Kohl's Germantown, MD",NA,39.2007345,-77.2506695,"Germantown","MD","20918 Frederick Road","20876","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",200418,"2021-11-02",NA,"COLUMBIA ASSOC DORSEY MR&POOL",NA,39.25028,-76.8387,"Ellicott City","MD","4649 Columbia Rd","21042","Howard County"
"public","24 hours daily","2023-05-06","ELEC",201003,"2021-11-11",NA,"DPL - Queen Annes County Library",NA,38.978889,-76.305878,"Stevensville","MD","200 Library Circle","21666","Queen Anne's County"
"public","24 hours daily","2023-05-06","ELEC",201188,"2021-11-16",NA,"Pepco - North Brentwood Municipal Center",NA,38.944725,-76.951664,"Brentwood","MD","4009 Wallace Road","20722","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",201249,"2021-11-17",NA,"BGE - Honeygo Park",NA,39.396147,-76.451112,"Perry Hall","MD","9033 Honeygo Blvd","21128","Baltimore County"
"public","24 hours daily; for Tesla use only","2022-10-03","ELEC",201302,"2021-11-09",FALSE,"Royal Farms - Tesla Supercharger","GAS_STATION",39.52932,-76.19393,"Aberdeen","MD","3710 Churchville Road","21001","Harford County"
"public","24 hours daily; for Tesla use only","2022-10-03","ELEC",201304,"2021-11-12",FALSE,"Wawa - Tesla Supercharger","GAS_STATION",39.46559,-76.31103,"Abingdon","MD","3500 Woodsdale Road","21009","Harford County"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",201321,"2021-11-14",FALSE,"Eastgate Centre",NA,38.988419002,-76.823219798,"Lanham","MD","10501 Greenbelt Road","20706","Prince George's County"
"public",NA,"2023-05-06","ELEC",201348,"2021-06-25",NA,"PGC Brandywine, MD",NA,38.711376,-76.839414,"Brandywine","MD","12911 Cherry Tree Crossing Road","20613","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",201420,"2021-11-19",NA,"USDA IND.AVE DC STATION1",NA,39.034428,-76.874985,"Beltsville","MD","307 Center Rd","20705","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",201421,"2021-11-19",NA,"POTOMAC EDISON SMITHSBURG",NA,39.652732,-77.573563,"Smithsburg","MD","63 Railroad Ln","21783","Washington County"
"public","24 hours daily","2023-05-06","ELEC",201780,"2021-11-30",NA,"DPL - Queen Annes County Health Department",NA,39.045398,-76.065875,"Centreville","MD","208 N Commerce Street","21617","Queen Anne's County"
"public","24 hours daily","2023-05-06","ELEC",201781,"2021-11-30",NA,"SMECO - Fairview Library",NA,38.69144,-76.640325,"Owings","MD","8120 Southern Maryland Blvd.","20736","Calvert County"
"public","24 hours daily","2023-05-06","ELEC",201782,"2021-11-30",NA,"DPL - Queen Annes County Office Building",NA,39.037799,-76.057961,"Centreville","MD","110 Vincit Street","21617","Queen Anne's County"
